my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
10,11,0,29081070712.950657,29081382781.78574,29082921508.88792,-80.4041976928711,-85.28379821777344,-95.7959976196289,0.5392000079154968,5.281499862670898,6.175600051879883,-83.75,-83.77909851074219,-5.758299827575684,5.1128997802734375,29081070712.79672,29081382782.154568,29082921508.82036,0.1991704909432049,29.34440851211548,28542935962.43012,32039713.895804368,32351739.60388355,28543248033.350677,33890457.552601494,28544786759.620407,6.522293516152409,0.7303295616491177,28542935962.352093,32039714.15201823,32351739.59585337,28543248033.69749,33890457.54457131,28544786759.878136,6.628200054168701,0.8362360996654097,5.791963954503292,29.33341383934021
11,10,5,28977871801.377705,28978178698.23696,28979717419.93974,-80.44429779052734,-88.22200012207031,-103.9583969116211,-0.2924000024795532,4.783199787139893,5.058899879455566,-86.9312973022461,-86.94129943847656,-5.577600002288818,5.843100070953369,28977871801.22553,28978178698.46424,28979717419.79336,0.200300616462641,29.381651639938354,28978275289.35661,43159955.00281547,43466804.02299082,28978582183.2214,45005521.97170877,28980120909.45233,6.4725237369703805,0.0773805932853699,28978275289.275337,43159955.61648638,43466803.69841747,28978582183.524887,45005521.64713541,28980120910.065475,6.661499977111816,0.2663568334268058,6.395143143685011,29.363145112991333
10,11,4,29159068555.312576,29159373090.984554,29160911814.95888,-81.38770294189453,-92.9032974243164,-95.1885986328125,0.4284000098705292,4.297100067138672,3.964600086212158,-94.40799713134766,-97.67449951171876,-3.292200088500977,3.183199882507324,29159068555.344795,29159373090.99246,29160911814.90384,0.1962420960676123,29.40833616256714,28553717340.63525,24496328.11146351,24800834.243168715,28554021879.0298,26339552.191886663,28555560601.80712,4.6914364755344495,-0.0779760298816603,28553717340.55722,24496328.09369992,24800834.147135414,28554021878.92799,26339552.09585337,28555560601.728214,4.69890022277832,-0.0705122826377895,4.76941250541611,29.40396785736084
10,11,1,29168068305.22712,29168372734.564697,29169911454.16752,-80.07949829101562,-82.21399688720703,-100.09639739990234,0.7245000004768372,4.558800220489502,4.1844000816345215,-94.41600036621094,-95.16940307617188,-3.6059999465942383,3.386199951171875,29168068305.03805,29168372734.750595,29169911454.045216,0.1837370539281961,29.423325538635254,28562717084.224995,8624274.425358955,8928678.777558995,28563021509.802288,10467396.726276943,28564560233.02365,3.0242992962730324,-0.0403542910638656,28562717084.146965,8624274.385892428,8928678.698417468,28563021509.74354,10467396.647135416,28564560232.966324,3.032999992370605,-0.031653594966293,3.064653587336898,29.4144389629364
10,11,2,29207067226.1214,29207371721.01133,29208910451.42431,-80.40650177001953,-86.26100158691406,-88.14540100097656,0.8093000054359436,7.51200008392334,8.032600402832031,-91.27110290527344,-91.7313003540039,-7.654500007629394,7.395599842071533,29207067225.967796,29207371721.3479,29208910451.66015,0.1976768406564339,29.46175503730774,28601715978.455765,36944441.30946866,37248919.169548176,28602020472.536484,38787637.11826612,28603559201.72678,2.097345790277862,0.029609435811948,28601715978.37773,36944441.38746996,37248919.08303285,28602020472.58409,38787637.0317508,28603559201.785187,2.140500068664551,0.0727637141986368,2.067736354465914,29.45535373687744
10,11,3,29222066811.78589,29222371561.53895,29223910282.709824,-80.1436996459961,-96.9542999267578,-96.84040069580078,0.6323000192642212,2.728699922561645,2.1270999908447266,-91.82330322265624,-92.52310180664062,-1.5497000217437744,1.4816999435424805,29222066811.60168,29222371561.45144,29223910282.624065,0.1999576334923315,29.486448049545288,28616715553.77628,50202558.35068346,50507284.5669425,28617020305.408955,52046002.51566044,28618559025.725067,3.738426573249378,-0.1183419923161372,28616715553.69825,50202558.42159956,50507284.46764824,28617020305.42601,52046002.41636618,28618559025.769188,3.777299880981445,-0.079468684584071,3.856768565565516,29.468844652175903
10,11,0,29232066530.412407,29232378991.124817,29233917720.733707,-80.7864990234375,-87.14299774169922,-82.39140319824219,0.9042999744415284,6.073999881744385,6.401899814605713,-81.56880187988281,-82.40049743652344,-5.616799831390381,5.396999835968018,29232066530.32351,29232378991.41751,29233917720.947254,0.1829255119611055,29.488396406173706,28626715265.31474,48601749.96514501,48914167.48849893,28627027728.717834,50452885.437216885,28628566455.06582,6.619586327286714,0.7465949749000966,28626715265.23671,48601749.940529846,48914167.48046875,28627027728.928616,50452885.4291867,28628566455.187508,6.663000106811523,0.7900087544249059,5.8729913523866175,29.48031258583069
11,10,2,29142911592.46031,29143217216.65593,29144755946.264057,-80.66310119628906,-88.09439849853516,-90.06379699707031,-0.4702999889850616,7.28849983215332,7.439400196075439,-88.32170104980469,-88.91600036621094,-8.026100158691406,7.968299865722656,29142911592.344444,29143217216.890594,29144755946.38904,0.2003628573785359,29.548922300338745,29143315193.202763,40408247.11970884,40713855.06698407,29143620821.294743,42252573.01570202,29145159551.584667,2.651407327884415,0.107902267323988,29143315193.12149,40408247.35201322,40713854.98046875,29143620821.48625,42252572.9291867,29145159551.78285,2.739799976348877,0.1962949157884499,2.543505060560427,29.52771520614624
10,11,4,29311064339.825047,29311370153.646214,29312908877.598663,-80.8895034790039,-94.58830261230467,-95.74109649658205,0.4106999933719635,3.460700035095215,4.040999889373779,-93.5248031616211,-96.5811996459961,-3.253999948501587,3.4179000854492188,29311064339.756104,29311370153.605137,29312908877.53217,0.1978632405769481,29.563000917434692,28705713021.72499,42058687.14262385,42364472.063681535,28706018838.570885,43903190.01239948,28707557561.426456,4.637853676395352,-0.0820802218809273,28705713021.64696,42058687.149439104,42364471.96764824,28706018838.485157,43903189.91636618,28707557561.36364,4.651400089263916,-0.0685338090123632,4.719933898276279,29.55755877494812
10,11,1,29323064011.187176,29323368375.155228,29324907099.43409,-81.52020263671875,-99.18720245361328,-100.06680297851562,0.5550000071525574,3.777400016784668,4.276599884033203,-95.0374984741211,-96.20110321044922,-3.665600061416626,3.404900074005127,29323064011.246117,29323368375.040684,29324907099.312016,0.1939770579610772,29.584324836730957,28717712685.18653,29186515.32257331,29490858.26473848,28718017050.1404,31029576.21345643,28719555773.361763,3.142204819255874,-0.0251195915338207,28717712685.1085,29186515.268179085,29490858.185596958,28718017050.061176,31029576.134314906,28719555773.28396,3.1456000804901123,-0.0217243302995822,3.1673244107896945,29.569785833358765
10,11,2,29360062986.362072,29360367114.775795,29361905845.1518,-81.12539672851562,-87.37039947509766,-87.39109802246094,0.6015999913215637,7.882699966430664,8.089400291442871,-89.30960083007812,-89.0988998413086,-7.2382001876831055,7.590199947357178,29360062986.34064,29360367115.05596,29361905845.43081,0.2002707353749185,29.611027240753174,28754711635.50705,55506137.61309209,55810249.2977533,28755015763.012623,57348967.24647125,28756554492.21857,2.03738403284869,-0.0847245168440187,28754711635.429016,55506137.78921274,55810249.21123798,28755015763.18968,57348967.159955926,28756554492.40643,2.1145999431610107,-0.0075086065316978,2.122108549692709,29.605035305023193
10,11,0,29379062454.2879,29379375296.0661,29380914023.616257,-81.14550018310547,-84.0145034790039,-84.27210235595703,0.8203999996185303,6.570400238037109,6.422399997711182,-82.73410034179688,-83.08650207519531,-5.6940999031066895,5.544099807739258,29379062454.270576,29379375296.4274,29380914023.985245,0.1871906008900391,29.63114905357361,28773711090.635246,61163918.774913184,61476715.56542201,28774023933.842663,63015433.51413996,28775562660.237595,6.698341029654771,0.7456130421440479,28773711090.557217,61163918.94218249,61476715.55739183,28774023934.1382,63015433.506109774,28775562660.44404,6.783299922943115,0.8305719354323919,5.952727987510723,29.623902797698975
11,10,5,29293755496.729168,29294124700.74153,29295663426.02315,-82.1729965209961,-102.93180084228516,-105.8292999267578,-0.8669999837875366,4.752500057220459,4.988100051879883,-85.11519622802734,-85.706298828125,-5.8541998863220215,5.891499996185303,29293755496.90424,29294124700.5989,29295663425.871838,0.1905557579574837,29.690557956695557,29294159199.61302,22960000.36720563,23329159.79222159,29294528403.93284,24867877.74093954,29296067130.03857,6.434287263061663,0.0705002156195089,29294159199.53175,22960001.048552684,23329159.46764824,29294528404.29061,24867877.416366182,29296067130.706,6.639599800109863,0.2758127526677087,6.3637870474421545,29.676477432250977
10,11,4,29473059849.82027,29473364018.816124,29474902746.36369,-81.47010040283203,-95.32520294189452,-81.07330322265625,0.7487000226974487,3.76990008354187,4.079100131988525,-94.9729995727539,-97.20680236816406,-3.371299982070923,2.946700096130371,29473059849.86916,29473364018.758133,29474902746.331623,0.1881277784746768,29.72293472290039,28867708422.36602,2404322.869846629,2708462.448296921,28868012593.854603,4247180.397014869,28869551316.45977,4.643853330085462,-0.0258196650897666,28867708422.28799,2404322.8384164665,2708462.352263622,28868012593.75922,4247180.30098157,28869551316.3873,4.650199890136719,-0.0194731050385099,4.669672995175229,29.718905210494995
10,11,1,29482142837.221874,29482448499.52792,29483987223.90415,-81.64420318603516,-99.38469696044922,-100.80570220947266,0.3585000038146972,3.824899911880493,4.053100109100342,-95.91929626464844,-96.7020034790039,-3.785799980163574,3.1087000370025635,29482142837.305305,29482448499.411552,29483987223.776787,0.1933260927508734,29.737010955810547,28876791403.13525,53831859.84514495,54137500.89294361,28877097066.784863,55676218.84166156,28878635789.927982,3.232297322136505,-0.0418816195704652,28876791403.05722,53831859.77251102,54137500.813802086,28877097066.69717,55676218.76252003,28878635789.8417,3.2316999435424805,-0.0424789981644901,3.2741789417069707,29.727818727493286
10,11,2,29514058716.52424,29514362412.74288,29515901143.175213,-81.07859802246094,-88.02369689941406,-89.0239028930664,0.2224999964237213,7.466400146484375,8.330599784851074,-86.8207015991211,-87.41670227050781,-7.32480001449585,7.596700191497803,29514058716.493256,29514362412.985767,29515901143.36062,0.2003227179743697,29.764848470687866,28908707260.50704,7851385.729358941,8155065.002881506,28909010956.20988,9693782.951599456,28910549685.212376,2.135044684201615,-0.054207377186477,28908707260.42901,7851386.045798277,8155064.916366186,28909010956.48333,9693782.865084134,28910549685.49662,2.2476999759674072,0.058447914579315,2.189252061388092,29.7586829662323
10,11,0,29544057887.80796,29544371153.694427,29545909881.24334,-81.15380096435547,-86.19259643554688,-86.67489624023438,0.8436999917030334,6.058199882507324,6.108500003814697,-84.85399627685547,-84.1530990600586,-5.869100093841553,5.571100234985352,29544057887.792336,29544371154.033947,29545909881.56049,0.1993687512677963,29.79595446586609,28938706411.148067,24509071.90649265,24822292.488498934,28939019678.78094,26361010.43721688,28940558405.08197,6.795856339761406,0.751278834740897,28938706411.07004,24509072.1873748,24822292.48046875,28939019679.142704,26361010.429186694,28940558405.354645,6.907700061798096,0.8631225567775864,6.044577505020509,29.789555549621582
10,11,4,29614055949.156757,29614360117.37949,29615898841.51482,-80.40390014648438,-91.95359802246094,-96.01119995117188,0.6937999725341797,3.917099952697754,3.867700099945069,-92.6874008178711,-93.33889770507812,-3.4402999877929688,3.219500064849853,29614055949.002773,29614360117.422245,29615898841.44318,0.1998743313665517,29.865264892578125,29008704423.96858,8967039.13479649,9271178.794450767,29009008595.04351,10809896.743168715,29010547317.867783,4.563208991482732,-0.0602525896178933,29008704423.89055,8967039.168920273,9271178.698417468,29009008595.033127,10809896.647135416,29010547317.88031,4.592100143432617,-0.031361437668008,4.623461581100625,29.861117839813232
10,11,1,29625055644.124184,29625359888.76789,29626898613.22622,-81.00060272216797,-96.89700317382812,-97.97419738769533,0.7477999925613403,2.877700090408325,4.0177001953125,-96.55480194091795,-98.2959976196289,-3.9618000984191895,3.390899896621704,29625055644.077396,29625359888.68126,29626898613.124744,0.1968116202790724,29.885846376419067,29019704111.46858,62311251.13243419,62615473.64935387,29020008357.08978,64154191.59807181,29021547080.201595,3.309237000371496,-0.0542571194410848,29019704111.39055,62311251.048552684,62615473.57021234,29020008356.98037,64154191.518930286,29021547080.0936,3.3036999702453613,-0.0597941495672196,3.363494119812581,29.877397537231445
10,11,5,29653054870.25482,29653359782.23124,29654898509.086506,-80.79350280761719,-84.8656005859375,-85.73889923095703,0.6416000127792358,5.545000076293945,5.567399978637695,-93.6781005859375,-95.50749969482422,-4.751599788665772,4.796299934387207,29653054870.16726,29653359782.60529,29654898509.443226,0.1931712306345359,29.913636445999146,29047703318.199352,45772328.33894161,46077196.65119595,29048008233.09799,47615914.599913895,29049546958.323196,6.764987969655382,0.0198912576867691,29047703318.121323,45772328.632061295,46077196.3266226,29048008233.03205,47615914.27534054,29049546958.57104,6.849999904632568,0.1049031926639552,6.745096711968613,29.900927543640137
10,11,2,29664054565.183884,29664358906.48948,29665897637.012577,-80.35250091552734,-91.96730041503906,-94.07579803466795,0.7329000234603882,7.849100112915039,8.053999900817871,-86.19869995117188,-86.3718032836914,-7.929200172424316,7.409599781036377,29664054565.022778,29664358906.531693,29665897636.984795,0.200101325697117,29.914098739624023,29058703005.699352,23413193.40469435,23717516.925958432,29059007346.44279,25256234.87467638,29060546075.570488,2.24945134117867,-0.0106292008481503,29058703005.621323,23413193.750626,23717516.83944311,29059007346.770287,25256234.788161054,29060546075.908783,2.3747000694274902,0.11461952740067,2.26008054202682,29.90866756439209
10,11,3,29674054283.345108,29674358628.12542,29675897349.436,-81.11750030517578,-92.90899658203124,-94.4000015258789,0.5802000164985657,2.7623000144958496,2.3561999797821045,-95.98809814453124,-97.22209930419922,-1.85510003566742,1.5011999607086182,29674054283.32206,29674358628.13313,29675897349.39966,0.1975195396895613,29.93702244758606,29068702717.23781,31674115.44541064,31978438.413096342,29069007063.55321,33517156.36181429,29070545783.97888,3.4252756249818903,-0.1253914385066381,29068702717.159782,31674115.397135414,31978438.31380208,29069007063.45761,33517156.26252003,29070545783.910336,3.4293999671936035,-0.1212670962949249,3.5506670634885285,29.92147731781006
10,11,0,29686053955.142982,29686367587.15364,29687906314.854187,-80.5728988647461,-91.08419799804688,-92.2606964111328,0.5252000093460083,6.487500190734863,6.175600051879883,-88.5426025390625,-88.48680114746094,-5.6427998542785645,5.629799842834473,29686053955.01552,29686367587.233315,29687906314.88506,0.2000082610894166,29.939870834350586,29080702380.699352,32071413.861465637,32385000.821832266,29081016014.58341,33923718.770550214,29082554741.260044,6.76503060494389,0.6471923040196534,29080702380.621323,32071413.981119797,32385000.81380208,29081016014.795376,33923718.76252003,29082554741.382915,6.8302998542785645,0.7124615533543279,6.1178383009242365,29.93187952041626
11,10,5,29576890303.06314,29577196511.24625,29578735237.076107,-81.47949981689453,-96.16490173339844,-95.06539916992188,-0.801800012588501,5.422999858856201,4.814899921417236,-84.7615966796875,-85.84719848632812,-5.659599781036377,5.50029993057251,29576890303.10979,29577196511.167683,29578735237.019672,0.1951270200144052,29.976463079452515,29577294199.61302,37227730.59232991,37533895.36914466,29577600408.48862,39072613.317862615,29579139134.735207,6.360845598374582,0.03165393957297,29577294199.53175,37227731.27629207,37533895.04457131,29577600408.841644,39072612.99328926,29579139135.397884,6.567800045013428,0.2386083862118155,6.329191658801612,29.95664644241333
10,11,4,29756052014.70196,29756356388.297817,29757895112.56765,-82.07340240478516,-89.80870056152344,-93.54450225830078,0.259799987077713,2.605799913406372,3.836999893188477,-91.65390014648438,-93.83709716796876,-3.4960999488830566,3.4030001163482666,29756052014.864403,29756356388.44025,29757895112.555084,0.1951958702215926,30.0140700340271,29150700393.519863,16529718.30380899,16834063.40983538,29151004769.48435,18372781.358553328,29152543492.402515,4.4768884201174135,-0.1006627604281202,29150700393.441837,16529718.377529046,16834063.313802082,29151004769.459087,18372781.26252003,29152543492.40017,4.509500026702881,-0.0680511538426529,4.577551180545534,30.0045428276062
10,11,1,29774051514.2175,29774355662.47107,29775894386.84596,-80.50440216064453,-96.67489624023438,-98.5802001953125,0.6193000078201294,4.167600154876709,4.283999919891357,-97.86609649658205,-85.5458984375,-3.7392001152038574,3.4170000553131104,29774051514.07877,29774355662.38794,29775894386.73753,0.1988288810217991,30.034674644470215,29168699880.69935,9657269.671657551,9961395.12371284,29169004033.79916,11500113.07243079,29170542752.66981,4.115745649428073,0.6514519504403031,29168699880.62132,9657269.568810096,9961395.044571314,29169004034.157604,11500112.993289262,29170542753.029675,4.177499771118164,0.7132060721303946,3.464293698987769,30.021210432052612
10,11,2,29826050075.52336,29826353989.968517,29827892720.499275,-80.69580078125,-93.34519958496094,-93.32640075683594,0.5475999712944031,7.7895002365112305,8.13129997253418,-86.7251968383789,-89.46109771728516,-7.56790018081665,7.351799964904785,29826050075.417538,29826353989.96206,29827892720.49341,0.199145475886091,30.07542085647583,29220698406.34037,50974566.43863889,51278462.438778944,29221002320.30557,52817180.387496896,29222541049.495865,2.359385636794347,0.0189340332762619,29220698406.262344,50974566.75994091,51278462.35226362,29221002320.462566,52817180.30098157,29222541049.663666,2.455300092697144,0.1148484891790588,2.340451603518085,30.07075810432434
10,11,0,29851049235.116528,29851363443.703964,29852902171.97021,-81.0167007446289,-101.5280990600586,-98.2375030517578,0.6183000206947327,5.651199817657471,6.210899829864502,-85.05609893798828,-85.42250061035156,-5.650300025939941,5.809500217437744,29851049235.072983,29851363443.57221,29852902171.8656,0.19637852378633,30.10299825668335,29245697548.968582,62632822.09593201,62946988.001319446,29246011761.89529,64485705.9500374,29247550488.46237,6.782519890485237,0.5777995943770478,29245697548.890556,62632822.37517528,62946987.99328926,29246011762.25694,64485705.942007214,29247550488.73493,6.894100189208984,0.6893798931007948,6.2047202961081895,30.098217248916626
10,11,4,29923047385.59127,29923351468.439587,29924890192.219563,-80.62629699707031,-93.03009796142578,-95.08409881591795,0.6015999913215637,2.680299997329712,3.920799970626831,-94.92749786376952,-99.97899627685548,-3.597599983215332,3.1637001037597656,29923047385.473,29923351468.443253,29924890192.16684,0.1991730427909893,30.1718647480011,29317695649.93012,49091602.89183831,49395657.96111743,29317999735.89006,50934375.90983538,29319538458.47958,4.491586189383488,-0.0264989004299893,29317695649.85209,49091602.861453325,49395657.86508413,29317999735.76455,50934375.813802086,29319538458.37698,4.493599891662598,-0.02448519815088,4.518085089813478,30.167771100997925
10,11,5,29958046415.91246,29958350709.252632,29959889435.959248,-80.33899688720703,-87.21289825439453,-87.93419647216797,0.4228000044822693,6.121500015258789,5.833799839019775,-96.1769027709961,-98.47660064697266,-5.613999843597412,4.885700225830078,29958046415.74957,29958350709.54151,29959889436.207302,0.1983000790064276,30.24694275856018,29352694656.34037,14680070.675336,14984320.048631843,29352998952.48193,16523037.997349791,29354537677.926235,6.786189331523214,0.0699476384472523,29352694656.262344,14680070.91033153,14984319.724058494,29352998952.37049,16523037.672776442,29354537678.128586,6.8557000160217285,0.1394583229457673,6.716241693075961,30.219767093658447
10,11,3,30009044857.264168,30009348785.44048,30010887506.722355,-80.62930297851562,-92.48680114746094,-93.94400024414062,0.6294999718666077,2.464200019836426,2.454900026321411,-97.65760040283205,-98.21810150146484,-1.7405999898910522,1.7257000207901,30009044857.146427,30009348785.462982,30010887506.698208,0.1994021637608958,30.285637617111206,29403693061.78909,30581862.21019203,30885770.14386557,29403996991.920235,32424488.09258352,29405535715.272457,3.166393474938211,-0.153152792092273,29403693061.71106,30581862.135667067,30885770.044571318,29403996991.81172,32424487.993289266,29405535715.19101,3.1647000312805176,-0.1548462357499667,3.3195462670304843,30.257420778274536
10,11,0,30023044610.303387,30023359124.45558,30024897851.650776,-80.01129913330078,-98.41560363769533,-98.17970275878906,0.9703999757766724,6.011600017547607,6.400899887084961,-82.58540344238281,-84.98030090332031,-5.852399826049805,5.745299816131592,30023044610.110542,30023359124.34895,30024897851.54684,0.2001189898661678,30.286913633346558,29417692805.378838,32977871.4309312,33292340.56542201,29418007323.73989,34831058.51413996,29419546050.244373,7.114641374442271,0.8261259300159995,29417692805.300804,32977871.57890124,33292340.557391822,29418007324.109024,34831058.506109774,29419546050.52441,7.207699775695801,0.9191843312695296,6.288515444426271,30.273473501205444
10,11,4,30145041087.805725,30145345447.93435,30146884171.843296,-81.36969757080078,-91.0915985107422,-97.14600372314452,0.3519999980926513,2.7604000568389893,4.133200168609619,-95.39520263671876,-96.28690338134766,-3.4375,2.8227999210357666,30145041087.83428,30145345448.01369,30146884171.75292,0.1967125126617766,30.400217056274414,29539689199.609604,2218777.1778580258,2523109.8841943564,29539993562.53048,4061827.8329123054,29541532285.339096,4.383649120468625,-0.0497803235813218,29539689199.53157,2218777.137169471,2523109.788161057,29539993562.449745,4061827.7368790074,29541532285.281277,4.3907999992370605,-0.0426294448128867,4.433429444049947,30.390478372573853
10,11,1,30160040817.75242,30160347726.970665,30161886446.969875,-80.54740142822266,-81.4697036743164,-100.27870178222656,0.4144000113010406,3.699199914932251,4.179699897766113,-100.06680297851562,-83.12220001220703,-3.5892999172210693,3.6013998985290527,30160040817.62069,30160347727.019478,30161886446.846195,0.1829353659229527,30.416974782943726,29554688919.160885,59562911.689540334,59869792.55961028,29554995829.716354,61408510.50832823,29556534547.773205,4.445163256898879,0.751631167102591,29554688919.08285,59562911.56475361,59869792.48046875,29554995830.01535,61408510.4291867,29556534548.073616,4.494699954986572,0.8011678651902843,3.693532089796288,30.404852628707886
10,11,2,30190039835.696075,30190343776.604504,30191882506.716587,-81.20149993896484,-96.34919738769533,-98.95240020751952,0.72079998254776,7.334099769592285,8.016799926757812,-84.52760314941406,-85.9800033569336,-7.797900199890137,7.17579984664917,30190039835.690224,30190343776.526814,30191882506.604317,0.1958799826759071,30.459388732910156,29584687917.55832,11662907.256745562,11966827.823394326,29584991857.01823,13505545.772112276,29586530586.27113,2.496599076010197,-0.0605017674034287,29584687917.48029,11662907.63659355,11966827.736879006,29584991857.36223,13505545.685596956,29586530586.625923,2.62940001487732,0.0722991714636935,2.557100843413626,30.448334455490112
10,11,3,30219039182.05672,30219343511.5537,30220882232.757595,-80.72760009765625,-91.79239654541016,-93.07119750976562,0.5419999957084656,2.3738999366760254,2.1791999340057373,-92.29509735107422,-95.0189971923828,-1.7480000257492063,1.4918999671936035,30219039181.956757,30219343511.602936,30220882232.75991,0.1993935530502777,30.48471760749817,29613687244.4814,38926469.48624848,39230778.15668609,29613991575.513447,40769496.105404034,29615530295.65741,3.2858580952123457,0.0971038514378519,29613687244.40337,38926469.53876202,39230778.05739183,29613991575.458057,40769496.006109774,29615530295.62908,3.311100006103516,0.1223457623290222,3.188754243774494,30.46514582633972
10,11,0,30234079424.59054,30234385578.710148,30235924302.94003,-81.80380249023438,-82.6321029663086,-98.04779815673828,0.8073999881744385,6.210899829864502,6.300300121307373,-90.9228973388672,-90.13829803466795,-6.066599845886231,5.638199806213379,30234079424.70452,30234385578.957577,30235924302.83766,0.1993806169932773,30.48513698577881,29628727476.85319,42362108.12915368,42668213.96285791,29629033631.626957,44206931.911575854,29630572358.38184,7.071211491797048,0.6946713312897197,29628727476.77516,42362108.12299679,42668213.954827726,29629033631.74812,44206931.90354567,29630572358.41391,7.103899955749512,0.7273597952421831,6.376540160507329,30.47980046272278
10,11,4,30317036315.967464,30317339922.83658,30318878647.33774,-80.57119750976562,-92.43560028076172,-94.9185028076172,0.5745999813079834,4.251399993896484,3.9665000438690186,-81.3395004272461,-81.6624984741211,-3.2809998989105225,2.728699922561645,30317036315.83971,30317339922.860947,30318878647.28878,0.1994612572835611,30.57892894744873,29711684311.78909,39780502.52855311,40084079.43547641,29711987925.159847,41622797.38419435,29713526648.031067,5.318620904793876,0.9572152979102952,29711684311.71106,39780502.56973658,40084079.33944311,29711987925.24271,41622797.288161054,29713526648.13684,5.362599849700928,1.0011942428173466,4.361405606883581,30.56630253791809
10,11,1,30341035651.014893,30341341375.22136,30342880099.631992,-81.43800354003906,-85.20980072021484,-85.1104965209961,0.8762999773025513,3.4030001163482666,4.165800094604492,-82.83070373535156,-82.71179962158203,-3.3833999633789062,3.071500062942505,30341035651.05731,30341341375.591564,30342880100.00375,0.1968882343025351,30.60025143623352,29735683630.69935,38907763.011194274,39213454.41858464,29735989355.308903,40752172.36730258,29737528078.48332,4.819815445531587,1.022055730341668,29735683630.62132,38907763.280624,39213454.33944311,29735989355.562477,40752172.288161054,29737528078.738304,4.921599864959717,1.1238401497697978,3.797759715189919,30.58744478225708
10,11,2,30379034739.976837,30379339367.531643,30380878096.88254,-81.37210083007812,-93.04180145263672,-99.26020050048828,0.5335999727249146,7.862199783325195,8.116399765014648,-84.90409851074219,-86.5614013671875,-7.784900188446045,7.589300155639648,30379034740.00588,30379339367.534924,30380878096.76732,0.1957832644826976,30.630537748336792,29773682693.19935,66223455.27353217,66528061.7977533,29773987319.48667,850369.4900609937,29775526048.645668,2.628975925028184,-0.0343577040266995,29773682693.12132,66223455.65404648,66528061.71123798,29773987319.805264,850369.4035456731,29775526048.97506,2.757999897003174,0.0946662679482903,2.6633336290548835,30.624966144561768
10,11,3,30390034434.99822,30390339244.482334,30391877966.15756,-81.24970245361328,-87.40869903564453,-88.25879669189453,0.7702000141143799,1.6204999685287476,2.446500062942505,-88.7405014038086,-89.91300201416016,-1.5961999893188477,1.3206000328063965,30390034435.002247,30390339244.76036,30391877966.38684,0.2003701954142504,30.67973303794861,29784682380.699345,8272094.329968632,8576883.925916858,29784987191.71772,10115601.874634806,29786525911.68953,3.1501267471673824,0.0632161022978055,29784682380.621315,8272094.5544120595,8576883.826622596,29784987191.850533,10115601.775340544,29786525911.849407,3.229399919509888,0.1424892746403112,3.086910644869577,30.636067628860474
10,11,0,30408033942.662422,30408349457.910324,30409888185.38375,-81.25550079345703,-100.0081024169922,-99.28479766845705,0.9470999836921692,6.003300189971924,6.196000099182129,-98.01080322265624,-95.11239624023438,-5.916600227355957,5.606500148773193,30408033942.66764,30408349457.788708,30409888185.2683,0.1952408013246735,30.681049346923828,29802681875.89165,14666283.764475232,14981755.629524576,29802997393.073635,16520473.578242524,29804536119.405968,6.533230927315667,0.0923764021897399,29802681875.813625,14666283.569335938,14981755.62149439,29802997393.016148,16520473.57021234,29804536119.259388,6.511000156402588,0.0701456312766612,6.440854525125927,30.656493425369263
10,11,4,30511031081.541748,30511335441.258846,30512874165.271942,-81.08300018310547,-87.16719818115234,-88.1321029663086,0.7692000269889832,3.333199977874756,4.122000217437744,-93.9656982421875,-95.16940307617188,-3.4105000495910645,2.914099931716919,30511031081.51166,30511335441.550224,30512874165.50856,0.2003252459177861,30.761953830718994,29905678943.199345,32125261.84678869,32429592.255989227,29905983308.758736,33968310.204707175,29907522031.551704,5.123727605120328,0.8444480636166078,29905678943.121315,32125261.840820312,32429592.15995593,29905983308.69999,33968310.10867388,29907522031.51587,5.139400005340576,0.8601204638368563,4.27927954150372,30.757243633270264
10,11,1,30522030776.768703,30522335895.13716,30523874619.428905,-81.25630187988281,-98.86190032958984,-99.3594970703125,0.499099999666214,3.8361001014709473,4.295199871063232,-101.78359985351562,-104.49720001220705,-3.617199897766113,3.43370008468628,30522030776.77408,30522335895.025787,30523874619.31277,0.1953148669676363,30.7792329788208,29916678630.69934,18252896.73917533,18557989.674994893,29916983750.05394,20096707.62371284,29918522472.931004,3.812456164573315,-0.0775162962570226,29916678630.62131,18252896.603315305,18557989.59585337,29916983749.90592,20096707.544571318,29918522472.7844,3.7934000492095934,-0.0965724116207433,3.8899724608303377,30.768451690673828
10,11,5,30543030198.26788,30543337059.097286,30544875786.12399,-80.40360260009766,-88.5363998413086,-88.5531005859375,0.6575000286102295,5.519000053405762,5.7657999992370605,-98.47660064697266,-100.7707977294922,-5.328000068664551,4.769299983978272,30543030198.113853,30543337059.31052,30544875786.336254,0.1998091463171289,30.815186023712158,29937678037.750626,61929200.84745719,62236018.76658057,29937984902.067924,63774736.71529851,29939523627.40268,6.73213011705211,0.1279731335225236,29937678037.6726,61929201.04980469,62236018.442007214,29937984901.93667,63774736.39072516,29939523627.585205,6.793700218200684,0.1895432346710972,6.604156983529586,30.79292631149292
